;PrevNode,New_Node,Type
      1238,      1238,TAZ
      1239,      1239,TAZ
      1240,      1240,TAZ
      1241,      1241,TAZ
      1242,      1242,TAZ
      1243,      1243,TAZ
      1244,      1244,TAZ
      1245,      1245,TAZ
      1246,      1246,TAZ
      1247,      1247,TAZ
      1248,      1248,TAZ
      1249,      1249,TAZ
      1250,      1250,TAZ
      1251,      1251,TAZ
      1252,      1252,TAZ
      1253,      1253,TAZ
      1254,      1254,TAZ
      1255,      1255,TAZ
      1256,      1256,TAZ
      1257,      1257,TAZ
      1258,      1258,TAZ
      1259,      1259,TAZ
      1260,      1260,TAZ
      1261,      1261,TAZ
      1262,      1262,TAZ
      1263,      1263,TAZ
      1264,      1264,TAZ
      1265,      1265,TAZ
      1266,      1266,TAZ
      1267,      1267,TAZ
      1268,      1268,TAZ
      1269,      1269,TAZ
      1270,      1270,TAZ
      1271,      1271,TAZ
      1272,      1272,TAZ
      1273,      1273,TAZ
      1274,      1274,TAZ
      1275,      1275,TAZ
      1276,      1276,TAZ
      1277,      1277,TAZ
      1278,      1278,TAZ
      1279,      1279,TAZ
      1280,      1280,TAZ
      1281,      1281,TAZ
      1282,      1282,TAZ
      1283,      1283,TAZ
      1284,      1284,TAZ
      1285,      1285,TAZ
      1286,      1286,TAZ
      1287,      1287,TAZ
      1288,      1288,TAZ
      1289,      1289,TAZ
      1290,      1290,TAZ
      1291,      1291,TAZ
      1292,      1292,TAZ
      1293,      1293,TAZ
      1294,      1294,TAZ
      1295,      1295,TAZ
      1296,      1296,TAZ
      1297,      1297,TAZ
      1298,      1298,TAZ
      1299,      1299,TAZ
      1300,      1300,TAZ
      1301,      1301,TAZ
      1302,      1302,TAZ
      1303,      1303,TAZ
      1304,      1304,TAZ
      1305,      1305,TAZ
      1306,      1306,TAZ
      1307,      1307,TAZ
      1308,      1308,TAZ
      1309,      1309,TAZ
      1310,      1310,TAZ
      1311,      1311,TAZ
      1312,      1312,TAZ
      1313,      1313,TAZ
      1314,      1314,TAZ
      1315,      1315,TAZ
      1316,      1316,TAZ
      1317,      1317,TAZ
      1318,      1318,TAZ
      1319,      1319,TAZ
      1320,      1320,TAZ
      1321,      1321,TAZ
      1322,      1322,TAZ
      1323,      1323,TAZ
      1324,      1324,TAZ
      1325,      1325,TAZ
      1326,      1326,TAZ
      1327,      1327,TAZ
      1328,      1328,TAZ
      1329,      1329,TAZ
      1330,      1330,TAZ
      1331,      1331,TAZ
      1332,      1332,TAZ
      1333,      1333,TAZ
      1334,      1334,TAZ
      1335,      1335,TAZ
      1336,      1336,TAZ
      1337,      1337,TAZ
      1338,      1338,TAZ
      1339,      1339,TAZ
      1340,      1340,TAZ
      1341,      1341,TAZ
      1342,      1342,TAZ
      1343,      1343,TAZ
      1344,      1344,TAZ
      1345,      1345,TAZ
      1346,      1346,TAZ
      1347,      1347,TAZ
      1348,      1348,TAZ
      1349,      1349,TAZ
      1350,      1350,TAZ
      1351,      1351,TAZ
      1352,      1352,TAZ
      1353,      1353,TAZ
      1354,      1354,TAZ
      1355,      1355,TAZ
      1356,      1356,TAZ
      1357,      1357,TAZ
      1358,      1358,TAZ
      1359,      1359,TAZ
      1360,      1360,TAZ
      1361,      1361,TAZ
      1362,      1362,TAZ
      1363,      1363,TAZ
      1364,      1364,TAZ
      1365,      1365,TAZ
      1366,      1366,TAZ
      1367,      1367,TAZ
      1368,      1368,TAZ
      1369,      1369,TAZ
      1370,      1370,TAZ
      1371,      1371,TAZ
      1372,      1372,TAZ
      1373,      1373,TAZ
      1374,      1374,TAZ
      1375,      1375,TAZ
      1376,      1376,TAZ
      1377,      1377,TAZ
      1378,      1378,TAZ
      1379,      1379,TAZ
      1380,      1380,TAZ
      1381,      1381,TAZ
      1382,      1382,TAZ
      1383,      1383,TAZ
      1384,      1384,TAZ
      1385,      1385,TAZ
      1386,      1386,TAZ
      1387,      1387,TAZ
      1388,      1388,TAZ
      1389,      1389,TAZ
      1390,      1390,TAZ
      1391,      1391,TAZ
      1392,      1392,TAZ
      1393,      1393,TAZ
      1394,      1394,TAZ
      1395,      1395,TAZ
      1396,      1396,TAZ
      1397,      1397,TAZ
      1398,      1398,TAZ
      1399,      1399,TAZ
      1400,      1400,TAZ
      1401,      1401,TAZ
      1402,      1402,TAZ
      1403,      1403,TAZ
      1404,      1404,TAZ
      1405,      1405,TAZ
      1406,      1406,TAZ
      1407,      1407,TAZ
      1408,      1408,TAZ
      1409,      1409,TAZ
      1410,      1410,TAZ
      1411,      1411,TAZ
      1412,      1412,TAZ
      1413,      1413,TAZ
      1414,      1414,TAZ
      1415,      1415,TAZ
      1416,      1416,TAZ
      1417,      1417,TAZ
      1418,      1418,TAZ
      1419,      1419,TAZ
      1420,      1420,TAZ
      1421,      1421,TAZ
      1422,      1422,TAZ
      1423,      1423,TAZ
      1424,      1424,TAZ
      1425,      1425,TAZ
      1426,      1426,TAZ
      1427,      1427,TAZ
      1428,      1428,TAZ
      1429,      1429,TAZ
      1430,      1430,TAZ
      1431,      1431,TAZ
      1432,      1432,TAZ
      1433,      1433,TAZ
      1434,      1434,TAZ
      1435,      1435,TAZ
      1436,      1436,TAZ
      1437,      1437,TAZ
      1438,      1438,TAZ
      1439,      1439,TAZ
      1440,      1440,TAZ
      1441,      1441,TAZ
      1442,      1442,TAZ
      1443,      1443,TAZ
      1444,      1444,TAZ
      1445,      1445,TAZ
      1446,      1446,TAZ
      1447,      1447,TAZ
      1448,      1448,TAZ
      1449,      1449,TAZ
      1450,      1450,TAZ
      1451,      1451,TAZ
      1452,      1452,TAZ
      1453,      1453,TAZ
      1454,      1454,TAZ
      1455,      1455,TAZ
      1456,      1456,TAZ
      1457,      1457,TAZ
      1458,      1458,TAZ
      1459,      1459,TAZ
      1460,      1460,TAZ
      1461,      1461,TAZ
      1462,      1462,TAZ
      1463,      1463,TAZ
      1464,      1464,TAZ
      1465,      1465,TAZ
      1466,      1466,TAZ
      1467,      1467,TAZ
      1468,      1468,TAZ
      1469,      1469,TAZ
      1470,      1470,TAZ
      1471,      1471,TAZ
      1472,      1472,TAZ
      1473,      1473,TAZ
      1474,      1474,TAZ
      1475,      1475,TAZ
      1476,      1476,TAZ
      1477,      1477,TAZ
      1478,      1478,TAZ
      1479,      1479,TAZ
      1480,      1480,TAZ
      1481,      1481,TAZ
      1482,      1482,TAZ
      1483,      1483,TAZ
      1484,      1484,TAZ
      1485,      1485,TAZ
      1486,      1486,TAZ
      1487,      1487,TAZ
      1488,      1488,TAZ
      1489,      1489,TAZ
      1490,      1490,TAZ
      1491,      1491,TAZ
      1492,      1492,TAZ
      1493,      1493,TAZ
      1494,      1494,TAZ
      1495,      1495,TAZ
      1496,      1496,TAZ
      1497,      1497,TAZ
      1498,      1498,TAZ
      1499,      1499,TAZ
      1500,      1500,TAZ
      1501,      1501,TAZ
      1502,      1502,TAZ
      1503,      1503,TAZ
      1504,      1504,TAZ
      1505,      1505,TAZ
      1506,      1506,TAZ
      1507,      1507,TAZ
      1508,      1508,TAZ
      1509,      1509,TAZ
      1510,      1510,TAZ
      1511,      1511,TAZ
      1512,      1512,TAZ
      1513,      1513,TAZ
      1514,      1514,TAZ
      1515,      1515,TAZ
      1516,      1516,TAZ
      1517,      1517,TAZ
      1518,      1518,TAZ
      1519,      1519,TAZ
      1520,      1520,TAZ
      1521,      1521,TAZ
      1522,      1522,TAZ
      1523,      1523,TAZ
      1524,      1524,TAZ
      1525,      1525,TAZ
      1526,      1526,TAZ
      1527,      1527,TAZ
      1528,      1528,TAZ
      1529,      1529,TAZ
      1530,      1530,TAZ
      1531,      1531,TAZ
      1532,      1532,TAZ
      1533,      1533,TAZ
      1534,      1534,TAZ
      1535,      1535,TAZ
      1536,      1536,TAZ
      1537,      1537,TAZ
      1538,      1538,TAZ
      1539,      1539,TAZ
      1540,      1540,TAZ
      1541,      1541,TAZ
      1542,      1542,TAZ
      1543,      1543,TAZ
      1544,      1544,TAZ
      1545,      1545,TAZ
      1546,      1546,TAZ
      1547,      1547,TAZ
      1548,      1548,TAZ
      1549,      1549,TAZ
      1550,      1550,TAZ
      1551,      1551,TAZ
      1552,      1552,TAZ
      1553,      1553,TAZ
      1554,      1554,TAZ
      1555,      1555,TAZ
      1556,      1556,TAZ
      1557,      1557,TAZ
      1558,      1558,TAZ
      1559,      1559,TAZ
      1560,      1560,TAZ
      1561,      1561,TAZ
      1562,      1562,TAZ
      1563,      1563,TAZ
      1564,      1564,TAZ
      1565,      1565,TAZ
      1566,      1566,TAZ
      1567,      1567,TAZ
      1568,      1568,TAZ
      1569,      1569,TAZ
      1570,      1570,TAZ
      1571,      1571,TAZ
      1572,      1572,TAZ
      1573,      1573,TAZ
      1574,      1574,TAZ
      1575,      1575,TAZ
      1576,      1576,TAZ
      1577,      1577,TAZ
      1578,      1578,TAZ
      1579,      1579,TAZ
      1580,      1580,TAZ
      1581,      1581,TAZ
      1582,      1582,TAZ
      1583,      1583,TAZ
      1584,      1584,TAZ
      1585,      1585,TAZ
      1586,      1586,TAZ
      1587,      1587,TAZ
      1588,      1588,TAZ
      1589,      1589,TAZ
      1590,      1590,TAZ
      1591,      1591,TAZ
      1592,      1592,TAZ
      1593,      1593,TAZ
      1594,      1594,TAZ
      1595,      1595,TAZ
      1596,      1596,TAZ
      1597,      1597,TAZ
      1598,      1598,TAZ
      1599,      1599,TAZ
      1600,      1600,TAZ
      1601,      1601,TAZ
      1602,      1602,TAZ
      1603,      1603,TAZ
      1604,      1604,TAZ
      1605,      1605,TAZ
      1606,      1606,TAZ
      1607,      1607,TAZ
      1608,      1608,TAZ
      1609,      1609,TAZ
      1610,      1610,TAZ
      1611,      1611,TAZ
      1612,      1612,TAZ
      1613,      1613,TAZ
      1614,      1614,TAZ
      1615,      1615,TAZ
      1616,      1616,TAZ
      1617,      1617,TAZ
      1618,      1618,TAZ
      1619,      1619,TAZ
      1620,      1620,TAZ
      1621,      1621,TAZ
      1622,      1622,TAZ
      1623,      1623,TAZ
      1624,      1624,TAZ
      1625,      1625,TAZ
      1626,      1626,TAZ
      1627,      1627,TAZ
      1628,      1628,TAZ
      1629,      1629,TAZ
      1630,      1630,TAZ
      1631,      1631,TAZ
      1632,      1632,TAZ
      1633,      1633,TAZ
      1634,      1634,TAZ
      1635,      1635,TAZ
      1636,      1636,TAZ
      1637,      1637,TAZ
      1638,      1638,TAZ
      1639,      1639,TAZ
      1640,      1640,TAZ
      1641,      1641,TAZ
      1642,      1642,TAZ
      1643,      1643,TAZ
      1644,      1644,TAZ
      1645,      1645,TAZ
      1646,      1646,TAZ
      1647,      1647,TAZ
      1648,      1648,TAZ
      1649,      1649,TAZ
      1650,      1650,TAZ
      1651,      1651,TAZ
      1652,      1652,TAZ
      1653,      1653,TAZ
      1654,      1654,TAZ
      1655,      1655,TAZ
      1656,      1656,TAZ
      1657,      1657,TAZ
      1658,      1658,TAZ
      1659,      1659,TAZ
      1660,      1660,TAZ
      1661,      1661,TAZ
      1662,      1662,TAZ
      1663,      1663,TAZ
      1664,      1664,TAZ
      1665,      1665,TAZ
      1666,      1666,TAZ
      1667,      1667,TAZ
      1668,      1668,TAZ
      1669,      1669,TAZ
      1670,      1670,TAZ
      1671,      1671,TAZ
      1672,      1672,TAZ
      1673,      1673,TAZ
      1674,      1674,TAZ
      1675,      1675,TAZ
      1676,      1676,TAZ
      1677,      1677,TAZ
      1678,      1678,TAZ
      1679,      1679,TAZ
      1680,      1680,TAZ
      1681,      1681,TAZ
      1682,      1682,TAZ
      1683,      1683,TAZ
      1684,      1684,TAZ
      1685,      1685,TAZ
      1686,      1686,TAZ
      1687,      1687,TAZ
      1688,      1688,TAZ
      1689,      1689,TAZ
      1690,      1690,TAZ
      1691,      1691,TAZ
      1692,      1692,TAZ
      1693,      1693,TAZ
      1694,      1694,TAZ
      1695,      1695,TAZ
      1696,      1696,TAZ
      1697,      1697,TAZ
      1698,      1698,TAZ
      1699,      1699,TAZ
      1700,      1700,TAZ
      1701,      1701,TAZ
      1702,      1702,TAZ
      1703,      1703,TAZ
      1704,      1704,TAZ
      1705,      1705,TAZ
      1706,      1706,TAZ
      1707,      1707,TAZ
      1708,      1708,TAZ
      1709,      1709,TAZ
      1710,      1710,TAZ
      1711,      1711,TAZ
      1712,      1712,TAZ
      1713,      1713,TAZ
      1714,      1714,TAZ
      1715,      1715,TAZ
      1716,      1716,TAZ
      1717,      1717,TAZ
      1718,      1718,TAZ
      1719,      1719,TAZ
      1720,      1720,TAZ
      1721,      1721,TAZ
      1722,      1722,TAZ
      1723,      1723,TAZ
      1724,      1724,TAZ
      1725,      1725,TAZ
      1726,      1726,TAZ
      1727,      1727,TAZ
      1728,      1728,TAZ
