;New_Node,PrevNode,Type,Source
     11005,     11005,Highway,USTM
     11006,     11006,Highway,USTM
     11007,     11007,Highway,USTM
     11008,     11008,Highway,USTM
     11009,     11009,Highway,USTM
     11010,     11010,Highway,USTM
     11011,     11011,Highway,USTM
     11012,     11012,Highway,USTM
     11013,     11013,Highway,USTM
     11014,     11014,Highway,USTM
     11015,     11015,Highway,USTM
     11016,     11016,Highway,USTM
     11017,     11017,Highway,USTM
     11018,     11018,Highway,USTM
     11019,     11019,Highway,USTM
     11020,     11020,Highway,USTM
     11021,     11021,Highway,USTM
     11022,     11022,Highway,USTM
     11023,     11023,Highway,USTM
     11024,     11024,Highway,USTM
     11025,     11025,Highway,USTM
     11026,     11026,Highway,USTM
     11027,     11027,Highway,USTM
     11028,     11028,Highway,USTM
     11029,     11029,Highway,USTM
     11030,     11030,Highway,USTM
     11031,     11031,Highway,USTM
     11032,     11032,Highway,USTM
     11033,     11033,Highway,USTM
     11034,     11034,Highway,USTM
     11035,     11035,Highway,USTM
     11036,     11036,Highway,USTM
     11037,     11037,Highway,USTM
     11038,     11038,Highway,USTM
     11039,     11039,Highway,USTM
     11040,     11040,Highway,USTM
     11041,     11041,Highway,USTM
     11042,     11042,Highway,USTM
     11043,     11043,Highway,USTM
     11044,     11044,Highway,USTM
     11045,     11045,Highway,USTM
     11046,     11046,Highway,USTM
     11047,     11047,Highway,USTM
     11048,     11048,Highway,USTM
     11049,     11049,Highway,USTM
     11050,     11050,Highway,USTM
     11051,     11051,Highway,USTM
     11052,     11052,Highway,USTM
     11053,     11053,Highway,USTM
     11054,     11054,Highway,USTM
     11055,     11055,Highway,USTM
     11056,     11056,Highway,USTM
     11057,     11057,Highway,USTM
     11058,     11058,Highway,USTM
     11059,     11059,Highway,USTM
     11060,     11060,Highway,USTM
     11061,     11061,Highway,USTM
     11062,     11062,Highway,USTM
     11063,     11063,Highway,USTM
     11064,     11064,Highway,USTM
     11065,     11065,Highway,USTM
     11066,     11066,Highway,USTM
     11067,     11067,Highway,USTM
     11068,     11068,Highway,USTM
     11069,     11069,Highway,USTM
     11070,     11070,Highway,USTM
     11071,     11071,Highway,USTM
     11072,     11072,Highway,USTM
     11073,     11073,Highway,USTM
     11074,     11074,Highway,USTM
     11075,     11075,Highway,USTM
     11076,     11076,Highway,USTM
     11077,     11077,Highway,USTM
     11078,     11078,Highway,USTM
     11079,     11079,Highway,USTM
     11080,     11080,Highway,USTM
     11081,     11081,Highway,USTM
     11082,     11082,Highway,USTM
     11083,     11083,Highway,USTM
     11084,     11084,Highway,USTM
     11085,     11085,Highway,USTM
     11086,     11086,Highway,USTM
     11087,     11087,Highway,USTM
     11088,     11088,Highway,USTM
     11089,     11089,Highway,USTM
     11090,     11090,Highway,USTM
     11091,     11091,Highway,USTM
     11092,     11092,Highway,USTM
     11093,     11093,Highway,USTM
     11094,     11094,Highway,USTM
     11095,     11095,Highway,USTM
     11096,     11096,Highway,USTM
     11097,     11097,Highway,USTM
     11098,     11098,Highway,USTM
     11099,     11099,Highway,USTM
     11100,     11100,Highway,USTM
     11101,     11101,Highway,USTM
     11102,     11102,Highway,USTM
     11103,     11103,Highway,USTM
     11104,     11104,Highway,USTM
     11105,     11105,Highway,USTM
     11106,     11106,Highway,USTM
     11107,     11107,Highway,USTM
     11108,     11108,Highway,USTM
     11109,     11109,Highway,USTM
     11110,     11110,Highway,USTM
     11111,     11111,Highway,USTM
     11112,     11112,Highway,USTM
     11113,     11113,Highway,USTM
     11114,     11114,Highway,USTM
     11115,     11115,Highway,USTM
     11116,     11116,Highway,USTM
     11117,     11117,Highway,USTM
     11118,     11118,Highway,USTM
     11119,     11119,Highway,USTM
     11120,     11120,Highway,USTM
     11121,     11121,Highway,USTM
     11122,     11122,Highway,USTM
     11123,     11123,Highway,USTM
     11124,     11124,Highway,USTM
     11125,     11125,Highway,USTM
     11126,     11126,Highway,USTM
     11127,     11127,Highway,USTM
     11128,     11128,Highway,USTM
     11129,     11129,Highway,USTM
     11130,     11130,Highway,USTM
     11131,     11131,Highway,USTM
     11132,     11132,Highway,USTM
     11133,     11133,Highway,USTM
     11134,     11134,Highway,USTM
     11135,     11135,Highway,USTM
     11136,     11136,Highway,USTM
     11137,     11137,Highway,USTM
     11138,     11138,Highway,USTM
     11139,     11139,Highway,USTM
     11140,     11140,Highway,USTM
     11141,     11141,Highway,USTM
     11142,     11142,Highway,USTM
     11143,     11143,Highway,USTM
     11144,     11144,Highway,USTM
     11145,     11145,Highway,USTM
     11146,     11146,Highway,USTM
     11147,     11147,Highway,USTM
     11148,     11148,Highway,USTM
     11149,     11149,Highway,USTM
     11150,     11150,Highway,USTM
     11151,     11151,Highway,USTM
     11152,     11152,Highway,USTM
     11153,     11153,Highway,USTM
     11154,     11154,Highway,USTM
     11155,     11155,Highway,USTM
     11156,     11156,Highway,USTM
     11157,     11157,Highway,USTM
     11158,     11158,Highway,USTM
     11159,     11159,Highway,USTM
     11160,     11160,Highway,USTM
     11161,     11161,Highway,USTM
     11162,     11162,Highway,USTM
     11163,     11163,Highway,USTM
     11164,     11164,Highway,USTM
     11165,     11165,Highway,USTM
     11166,     11166,Highway,USTM
     11167,     11167,Highway,USTM
     11168,     11168,Highway,USTM
     11169,     11169,Highway,USTM
     11170,     11170,Highway,USTM
     11171,     11171,Highway,USTM
     11172,     11172,Highway,USTM
     11173,     11173,Highway,USTM
     11174,     11174,Highway,USTM
     11175,     11175,Highway,USTM
     11176,     11176,Highway,USTM
     11177,     11177,Highway,USTM
     11178,     11178,Highway,USTM
     11179,     11179,Highway,USTM
     11180,     11180,Highway,USTM
     11181,     11181,Highway,USTM
     11182,     11182,Highway,USTM
     11183,     11183,Highway,USTM
     11184,     11184,Highway,USTM
     11185,     11185,Highway,USTM
     11186,     11186,Highway,USTM
     11187,     11187,Highway,USTM
     11188,     11188,Highway,USTM
     11189,     11189,Highway,USTM
     11190,     11190,Highway,USTM
     11191,     11191,Highway,USTM
     11192,     11192,Highway,USTM
     11193,     11193,Highway,USTM
     11194,     11194,Highway,USTM
     11195,     11195,Highway,USTM
     11196,     11196,Highway,USTM
     11197,     11197,Highway,USTM
     11198,     11198,Highway,USTM
     11199,     11199,Highway,USTM
     11200,     11200,Highway,USTM
     11201,     11201,Highway,USTM
     11202,     11202,Highway,USTM
     11203,     11203,Highway,USTM
     11204,     11204,Highway,USTM
     11205,     11205,Highway,USTM
     11206,     11206,Highway,USTM
     11207,     11207,Highway,USTM
     11208,     11208,Highway,USTM
     11209,     11209,Highway,USTM
     11210,     11210,Highway,USTM
     11211,     11211,Highway,USTM
     11212,     11212,Highway,USTM
     11213,     11213,Highway,USTM
     11214,     11214,Highway,USTM
     11215,     11215,Highway,USTM
     11216,     11216,Highway,USTM
     11217,     11217,Highway,USTM
     11218,     11218,Highway,USTM
     11219,     11219,Highway,USTM
     11220,     11220,Highway,USTM
     11221,     11221,Highway,USTM
     11222,     11222,Highway,USTM
     11223,     11223,Highway,USTM
     11224,     11224,Highway,USTM
     11225,     11225,Highway,USTM
     11226,     11226,Highway,USTM
     11227,     11227,Highway,USTM
     11228,     11228,Highway,USTM
     11229,     11229,Highway,USTM
     11230,     11230,Highway,USTM
     11231,     11231,Highway,USTM
     11232,     11232,Highway,USTM
     11233,     11233,Highway,USTM
     11234,     11234,Highway,USTM
     11235,     11235,Highway,USTM
     11236,     11236,Highway,USTM
     11237,     11237,Highway,USTM
     11238,     11238,Highway,USTM
     11239,     11239,Highway,USTM
     11240,     11240,Highway,USTM
     11241,     11241,Highway,USTM
     11242,     11242,Highway,USTM
     11243,     11243,Highway,USTM
     11244,     11244,Highway,USTM
     11245,     11245,Highway,USTM
     11246,     11246,Highway,USTM
     11247,     11247,Highway,USTM
     11248,     11248,Highway,USTM
     11249,     11249,Highway,USTM
     11250,     11250,Highway,USTM
     11251,     11251,Highway,USTM
     11252,     11252,Highway,USTM
     11253,     11253,Highway,USTM
     11254,     11254,Highway,USTM
     11255,     11255,Highway,USTM
     11256,     11256,Highway,USTM
     11257,     11257,Highway,USTM
     11258,     11258,Highway,USTM
     11259,     11259,Highway,USTM
     11260,     11260,Highway,USTM
     11261,     11261,Highway,USTM
     11262,     11262,Highway,USTM
     11263,     11263,Highway,USTM
     11264,     11264,Highway,USTM
     11265,     11265,Highway,USTM
     11266,     11266,Highway,USTM
     11267,     11267,Highway,USTM
     11268,     11268,Highway,USTM
     11269,     11269,Highway,USTM
     11270,     11270,Highway,USTM
     11271,     11271,Highway,USTM
     11272,     11272,Highway,USTM
     11273,     11273,Highway,USTM
     11274,     11274,Highway,USTM
     11275,     11275,Highway,USTM
     11276,     11276,Highway,USTM
     11277,     11277,Highway,USTM
     11278,     11278,Highway,USTM
     11279,     11279,Highway,USTM
     11280,     11280,Highway,USTM
     11281,     11281,Highway,USTM
     11282,     11282,Highway,USTM
     11283,     11283,Highway,USTM
     11284,     11284,Highway,USTM
     11285,     11285,Highway,USTM
     11286,     11286,Highway,USTM
     11287,     11287,Highway,USTM
     11288,     11288,Highway,USTM
     11289,     11289,Highway,USTM
     11290,     11290,Highway,USTM
     11291,     11291,Highway,USTM
     11292,     11292,Highway,USTM
     11293,     11293,Highway,USTM
     11294,     11294,Highway,USTM
     11295,     11295,Highway,USTM
     11296,     11296,Highway,USTM
     11297,     11297,Highway,USTM
     11298,     11298,Highway,USTM
     11299,     11299,Highway,USTM
     11300,     11300,Highway,USTM
     11301,     11301,Highway,USTM
     11302,     11302,Highway,USTM
     11303,     11303,Highway,USTM
     11304,     11304,Highway,USTM
     11305,     11305,Highway,USTM
     11306,     11306,Highway,USTM
     11307,     11307,Highway,USTM
     11308,     11308,Highway,USTM
     11309,     11309,Highway,USTM
     11310,     11310,Highway,USTM
     11311,     11311,Highway,USTM
     11312,     11312,Highway,USTM
     11313,     11313,Highway,USTM
     11314,     11314,Highway,USTM
     11315,     11315,Highway,USTM
     11316,     11316,Highway,USTM
     11317,     11317,Highway,USTM
     11318,     11318,Highway,USTM
     11319,     11319,Highway,USTM
     11320,     11320,Highway,USTM
     11321,     11321,Highway,USTM
     11322,     11322,Highway,USTM
     11323,     11323,Highway,USTM
     11324,     11324,Highway,USTM
     11325,     11325,Highway,USTM
     11326,     11326,Highway,USTM
     11327,     11327,Highway,USTM
     11328,     11328,Highway,USTM
     11329,     11329,Highway,USTM
     11330,     11330,Highway,USTM
     11331,     11331,Highway,USTM
     11332,     11332,Highway,USTM
     11333,     11333,Highway,USTM
     11334,     11334,Highway,USTM
     11335,     11335,Highway,USTM
     11336,     11336,Highway,USTM
     11337,     11337,Highway,USTM
     11338,     11338,Highway,USTM
     11339,     11339,Highway,USTM
     11340,     11340,Highway,USTM
     11341,     11341,Highway,USTM
     11342,     11342,Highway,USTM
     11343,     11343,Highway,USTM
     11344,     11344,Highway,USTM
     11345,     11345,Highway,USTM
     11346,     11346,Highway,USTM
     11347,     11347,Highway,USTM
     11348,     11348,Highway,USTM
     11349,     11349,Highway,USTM
     11350,     11350,Highway,USTM
     11351,     11351,Highway,USTM
     11352,     11352,Highway,USTM
     11353,     11353,Highway,USTM
     11354,     11354,Highway,USTM
     11355,     11355,Highway,USTM
     11356,     11356,Highway,USTM
     11357,     11357,Highway,USTM
     11358,     11358,Highway,USTM
     11359,     11359,Highway,USTM
     11360,     11360,Highway,USTM
     11361,     11361,Highway,USTM
     11362,     11362,Highway,USTM
     11363,     11363,Highway,USTM
     11364,     11364,Highway,USTM
     11365,     11365,Highway,USTM
     11366,     11366,Highway,USTM
     11367,     11367,Highway,USTM
     11368,     11368,Highway,USTM
     11369,     11369,Highway,USTM
     11370,     11370,Highway,USTM
     11371,     11371,Highway,USTM
     11372,     11372,Highway,USTM
     11373,     11373,Highway,USTM
     11374,     11374,Highway,USTM
     11375,     11375,Highway,USTM
     11376,     11376,Highway,USTM
     11377,     11377,Highway,USTM
     11378,     11378,Highway,USTM
     11379,     11379,Highway,USTM
     11380,     11380,Highway,USTM
     11381,     11381,Highway,USTM
     11382,     11382,Highway,USTM
     11383,     11383,Highway,USTM
     11384,     11384,Highway,USTM
     11385,     11385,Highway,USTM
     11386,     11386,Highway,USTM
     11387,     11387,Highway,USTM
     11388,     11388,Highway,USTM
     11389,     11389,Highway,USTM
     11390,     11390,Highway,USTM
     11391,     11391,Highway,USTM
     11392,     11392,Highway,USTM
     11393,     11393,Highway,USTM
     11394,     11394,Highway,USTM
     11395,     11395,Highway,USTM
     11396,     11396,Highway,USTM
     11397,     11397,Highway,USTM
     11398,     11398,Highway,USTM
     11399,     11399,Highway,USTM
     11400,     11400,Highway,USTM
     11401,     11401,Highway,USTM
     11402,     11402,Highway,USTM
     11403,     11403,Highway,USTM
     11404,     11404,Highway,USTM
     11405,     11405,Highway,USTM
     11406,     11406,Highway,USTM
     11407,     11407,Highway,USTM
     11408,     11408,Highway,USTM
     11409,     11409,Highway,USTM
     11410,     11410,Highway,USTM
     11411,     11411,Highway,USTM
     11412,     11412,Highway,USTM
     11413,     11413,Highway,USTM
     11414,     11414,Highway,USTM
     11415,     11415,Highway,USTM
     11416,     11416,Highway,USTM
     11417,     11417,Highway,USTM
