ODPair,I,J,NumExt
8954_3337,   8954.00,   3337.00,      3.00
8954_3338,   8954.00,   3338.00,      3.00
8954_3339,   8954.00,   3339.00,      3.00
8954_3340,   8954.00,   3340.00,      3.00
8954_3341,   8954.00,   3341.00,      3.00
8954_3342,   8954.00,   3342.00,      3.00
8954_3343,   8954.00,   3343.00,      3.00
8954_3344,   8954.00,   3344.00,      3.00
8954_3345,   8954.00,   3345.00,      3.00
8954_3346,   8954.00,   3346.00,      3.00
8954_3347,   8954.00,   3347.00,      3.00
8954_3348,   8954.00,   3348.00,      3.00
8954_3349,   8954.00,   3349.00,      3.00
8954_3350,   8954.00,   3350.00,      3.00
8954_3351,   8954.00,   3351.00,      3.00
8954_3352,   8954.00,   3352.00,      3.00
8954_3353,   8954.00,   3353.00,      3.00
8954_3354,   8954.00,   3354.00,      3.00
8954_3355,   8954.00,   3355.00,      3.00
8954_3356,   8954.00,   3356.00,      3.00
8954_3357,   8954.00,   3357.00,      3.00
8954_3358,   8954.00,   3358.00,      3.00
8954_3359,   8954.00,   3359.00,      3.00
8954_3360,   8954.00,   3360.00,      3.00
8954_3361,   8954.00,   3361.00,      3.00
8954_3362,   8954.00,   3362.00,      3.00
8954_3363,   8954.00,   3363.00,      3.00
8954_3364,   8954.00,   3364.00,      3.00
8954_3365,   8954.00,   3365.00,      3.00
8954_3366,   8954.00,   3366.00,      3.00
8954_3367,   8954.00,   3367.00,      3.00
8954_3368,   8954.00,   3368.00,      3.00
8954_3369,   8954.00,   3369.00,      3.00
8954_3370,   8954.00,   3370.00,      3.00
8954_3371,   8954.00,   3371.00,      3.00
8954_3372,   8954.00,   3372.00,      3.00
8954_3373,   8954.00,   3373.00,      3.00
8954_3374,   8954.00,   3374.00,      3.00
8954_3375,   8954.00,   3375.00,      3.00
8954_3376,   8954.00,   3376.00,      3.00
8954_3377,   8954.00,   3377.00,      3.00
8954_3378,   8954.00,   3378.00,      3.00
8954_3379,   8954.00,   3379.00,      3.00
8954_3380,   8954.00,   3380.00,      3.00
8954_3381,   8954.00,   3381.00,      3.00
8954_3382,   8954.00,   3382.00,      3.00
8954_3383,   8954.00,   3383.00,      3.00
8954_3384,   8954.00,   3384.00,      3.00
8954_3385,   8954.00,   3385.00,      3.00
8954_3386,   8954.00,   3386.00,      3.00
8954_3559,   8954.00,   3559.00,      3.00
8954_8188,   8954.00,   8188.00,      3.00
8954_8189,   8954.00,   8189.00,      3.00
8954_8190,   8954.00,   8190.00,      3.00
8954_8191,   8954.00,   8191.00,      3.00
8954_8192,   8954.00,   8192.00,      3.00
8954_8193,   8954.00,   8193.00,      3.00
8954_8194,   8954.00,   8194.00,      3.00
8954_8195,   8954.00,   8195.00,      3.00
8954_8196,   8954.00,   8196.00,      3.00
8954_8197,   8954.00,   8197.00,      3.00
8954_8198,   8954.00,   8198.00,      3.00
8954_8199,   8954.00,   8199.00,      3.00
8954_8200,   8954.00,   8200.00,      3.00
8954_8201,   8954.00,   8201.00,      3.00
8954_8202,   8954.00,   8202.00,      3.00
8954_8203,   8954.00,   8203.00,      3.00
8954_8204,   8954.00,   8204.00,      3.00
8954_8205,   8954.00,   8205.00,      3.00
8954_8206,   8954.00,   8206.00,      3.00
8954_8207,   8954.00,   8207.00,      3.00
8954_8208,   8954.00,   8208.00,      3.00
8954_8209,   8954.00,   8209.00,      3.00
8954_8210,   8954.00,   8210.00,      3.00
8954_8211,   8954.00,   8211.00,      3.00
8954_8212,   8954.00,   8212.00,      3.00
8954_8213,   8954.00,   8213.00,      3.00
8954_8214,   8954.00,   8214.00,      3.00
8954_8215,   8954.00,   8215.00,      3.00
8954_8216,   8954.00,   8216.00,      3.00
8954_8217,   8954.00,   8217.00,      3.00
8954_8218,   8954.00,   8218.00,      3.00
8954_8219,   8954.00,   8219.00,      3.00
8954_8220,   8954.00,   8220.00,      3.00
8954_8221,   8954.00,   8221.00,      3.00
8954_8222,   8954.00,   8222.00,      3.00
8954_8223,   8954.00,   8223.00,      3.00
8954_8224,   8954.00,   8224.00,      3.00
8954_8225,   8954.00,   8225.00,      3.00
8954_8226,   8954.00,   8226.00,      3.00
8954_8227,   8954.00,   8227.00,      3.00
8954_8228,   8954.00,   8228.00,      3.00
8954_8229,   8954.00,   8229.00,      3.00
8954_8230,   8954.00,   8230.00,      3.00
8954_8231,   8954.00,   8231.00,      3.00
8954_8232,   8954.00,   8232.00,      3.00
8954_8233,   8954.00,   8233.00,      3.00
8954_8234,   8954.00,   8234.00,      3.00
8954_8235,   8954.00,   8235.00,      3.00
8954_8236,   8954.00,   8236.00,      3.00
8954_8237,   8954.00,   8237.00,      3.00
8954_8238,   8954.00,   8238.00,      3.00
8954_8239,   8954.00,   8239.00,      3.00
8954_8240,   8954.00,   8240.00,      3.00
8954_8241,   8954.00,   8241.00,      3.00
8954_8242,   8954.00,   8242.00,      3.00
8954_8243,   8954.00,   8243.00,      3.00
8954_8244,   8954.00,   8244.00,      3.00
8954_8245,   8954.00,   8245.00,      3.00
8954_8246,   8954.00,   8246.00,      3.00
8954_8247,   8954.00,   8247.00,      3.00
8954_8248,   8954.00,   8248.00,      3.00
8954_8249,   8954.00,   8249.00,      3.00
8954_8250,   8954.00,   8250.00,      3.00
8954_8251,   8954.00,   8251.00,      3.00
8954_8252,   8954.00,   8252.00,      3.00
8954_8253,   8954.00,   8253.00,      3.00
8954_8254,   8954.00,   8254.00,      3.00
8954_8255,   8954.00,   8255.00,      3.00
8954_8256,   8954.00,   8256.00,      3.00
8954_8257,   8954.00,   8257.00,      3.00
8954_8258,   8954.00,   8258.00,      3.00
8954_8259,   8954.00,   8259.00,      3.00
8954_8260,   8954.00,   8260.00,      3.00
8954_8261,   8954.00,   8261.00,      3.00
8954_8262,   8954.00,   8262.00,      3.00
8954_8263,   8954.00,   8263.00,      3.00
8954_8264,   8954.00,   8264.00,      3.00
8954_8265,   8954.00,   8265.00,      3.00
8954_8266,   8954.00,   8266.00,      3.00
8954_8267,   8954.00,   8267.00,      3.00
8954_8268,   8954.00,   8268.00,      3.00
8954_8269,   8954.00,   8269.00,      3.00
8954_8270,   8954.00,   8270.00,      3.00
8954_8271,   8954.00,   8271.00,      3.00
8954_8272,   8954.00,   8272.00,      3.00
8954_8273,   8954.00,   8273.00,      3.00
8954_8274,   8954.00,   8274.00,      3.00
8954_8275,   8954.00,   8275.00,      3.00
8954_8276,   8954.00,   8276.00,      3.00
8954_8277,   8954.00,   8277.00,      3.00
8954_8278,   8954.00,   8278.00,      3.00
8954_8279,   8954.00,   8279.00,      3.00
8954_8280,   8954.00,   8280.00,      3.00
8954_8281,   8954.00,   8281.00,      3.00
8954_8282,   8954.00,   8282.00,      3.00
8954_8283,   8954.00,   8283.00,      3.00
8954_8284,   8954.00,   8284.00,      3.00
8954_8285,   8954.00,   8285.00,      3.00
8954_8286,   8954.00,   8286.00,      3.00
8954_8287,   8954.00,   8287.00,      3.00
8954_8288,   8954.00,   8288.00,      3.00
8954_8289,   8954.00,   8289.00,      3.00
8954_8290,   8954.00,   8290.00,      3.00
8954_8291,   8954.00,   8291.00,      3.00
8954_8292,   8954.00,   8292.00,      3.00
8954_8293,   8954.00,   8293.00,      3.00
8954_8294,   8954.00,   8294.00,      3.00
8954_8295,   8954.00,   8295.00,      3.00
8954_8296,   8954.00,   8296.00,      3.00
8954_8297,   8954.00,   8297.00,      3.00
8954_8298,   8954.00,   8298.00,      3.00
8954_8299,   8954.00,   8299.00,      3.00
8954_8300,   8954.00,   8300.00,      3.00
8954_8301,   8954.00,   8301.00,      3.00
8954_8302,   8954.00,   8302.00,      3.00
8954_8303,   8954.00,   8303.00,      3.00
8954_8304,   8954.00,   8304.00,      3.00
8954_8305,   8954.00,   8305.00,      3.00
8954_8306,   8954.00,   8306.00,      3.00
8954_8307,   8954.00,   8307.00,      3.00
8954_8308,   8954.00,   8308.00,      3.00
8954_8309,   8954.00,   8309.00,      3.00
8954_8310,   8954.00,   8310.00,      3.00
8954_8311,   8954.00,   8311.00,      3.00
8954_8312,   8954.00,   8312.00,      3.00
8954_8313,   8954.00,   8313.00,      3.00
8954_8314,   8954.00,   8314.00,      3.00
8954_8315,   8954.00,   8315.00,      3.00
8954_8316,   8954.00,   8316.00,      3.00
8954_8317,   8954.00,   8317.00,      3.00
8954_8318,   8954.00,   8318.00,      3.00
8954_8319,   8954.00,   8319.00,      3.00
8954_8320,   8954.00,   8320.00,      3.00
8954_8321,   8954.00,   8321.00,      3.00
8954_8322,   8954.00,   8322.00,      3.00
8954_8323,   8954.00,   8323.00,      3.00
8954_8324,   8954.00,   8324.00,      3.00
8954_8325,   8954.00,   8325.00,      3.00
8954_8326,   8954.00,   8326.00,      3.00
8954_8327,   8954.00,   8327.00,      3.00
8954_8328,   8954.00,   8328.00,      3.00
8954_8329,   8954.00,   8329.00,      3.00
8954_8330,   8954.00,   8330.00,      3.00
8954_8331,   8954.00,   8331.00,      3.00
8954_8332,   8954.00,   8332.00,      3.00
8954_8333,   8954.00,   8333.00,      3.00
8954_8334,   8954.00,   8334.00,      3.00
8954_8335,   8954.00,   8335.00,      3.00
8954_8336,   8954.00,   8336.00,      3.00
8954_8337,   8954.00,   8337.00,      3.00
8954_8338,   8954.00,   8338.00,      3.00
8954_8339,   8954.00,   8339.00,      3.00
8954_8340,   8954.00,   8340.00,      3.00
8954_8341,   8954.00,   8341.00,      3.00
8954_8342,   8954.00,   8342.00,      3.00
8954_8343,   8954.00,   8343.00,      3.00
8954_8344,   8954.00,   8344.00,      3.00
8954_8345,   8954.00,   8345.00,      3.00
8954_8346,   8954.00,   8346.00,      3.00
8954_8347,   8954.00,   8347.00,      3.00
8954_8348,   8954.00,   8348.00,      3.00
8954_8349,   8954.00,   8349.00,      3.00
8954_8350,   8954.00,   8350.00,      3.00
8954_8351,   8954.00,   8351.00,      3.00
8954_8352,   8954.00,   8352.00,      3.00
8954_8353,   8954.00,   8353.00,      3.00
8954_8354,   8954.00,   8354.00,      3.00
8954_8355,   8954.00,   8355.00,      3.00
8954_8356,   8954.00,   8356.00,      3.00
8954_8357,   8954.00,   8357.00,      3.00
8954_8358,   8954.00,   8358.00,      3.00
8954_8359,   8954.00,   8359.00,      3.00
8954_8360,   8954.00,   8360.00,      3.00
8954_8361,   8954.00,   8361.00,      3.00
8954_8362,   8954.00,   8362.00,      3.00
8954_8363,   8954.00,   8363.00,      3.00
8954_8364,   8954.00,   8364.00,      3.00
8954_8365,   8954.00,   8365.00,      3.00
8954_8366,   8954.00,   8366.00,      3.00
8954_8367,   8954.00,   8367.00,      3.00
8954_8368,   8954.00,   8368.00,      3.00
8954_8369,   8954.00,   8369.00,      3.00
8954_8370,   8954.00,   8370.00,      3.00
8954_8371,   8954.00,   8371.00,      3.00
8954_8372,   8954.00,   8372.00,      3.00
8954_8373,   8954.00,   8373.00,      3.00
8954_8374,   8954.00,   8374.00,      3.00
8954_8375,   8954.00,   8375.00,      3.00
8954_8376,   8954.00,   8376.00,      3.00
8954_8377,   8954.00,   8377.00,      3.00
8954_8378,   8954.00,   8378.00,      3.00
8954_8379,   8954.00,   8379.00,      3.00
8954_8380,   8954.00,   8380.00,      3.00
8954_8381,   8954.00,   8381.00,      3.00
8954_8382,   8954.00,   8382.00,      3.00
8954_8383,   8954.00,   8383.00,      3.00
8954_8384,   8954.00,   8384.00,      3.00
8954_8385,   8954.00,   8385.00,      3.00
8954_8386,   8954.00,   8386.00,      3.00
8954_8387,   8954.00,   8387.00,      3.00
8954_8388,   8954.00,   8388.00,      3.00
8954_8389,   8954.00,   8389.00,      3.00
8954_8390,   8954.00,   8390.00,      3.00
8954_8391,   8954.00,   8391.00,      3.00
8954_8392,   8954.00,   8392.00,      3.00
8954_8393,   8954.00,   8393.00,      3.00
8954_8394,   8954.00,   8394.00,      3.00
8954_8395,   8954.00,   8395.00,      3.00
8954_8396,   8954.00,   8396.00,      3.00
8954_8397,   8954.00,   8397.00,      3.00
8954_8398,   8954.00,   8398.00,      3.00
8954_8399,   8954.00,   8399.00,      3.00
8954_8400,   8954.00,   8400.00,      3.00
8954_8401,   8954.00,   8401.00,      3.00
8954_8402,   8954.00,   8402.00,      3.00
8954_8403,   8954.00,   8403.00,      3.00
8954_8404,   8954.00,   8404.00,      3.00
8954_8405,   8954.00,   8405.00,      3.00
8954_8406,   8954.00,   8406.00,      3.00
8954_8407,   8954.00,   8407.00,      3.00
8954_8408,   8954.00,   8408.00,      3.00
8954_8409,   8954.00,   8409.00,      3.00
8954_8410,   8954.00,   8410.00,      3.00
8954_8411,   8954.00,   8411.00,      3.00
8954_8412,   8954.00,   8412.00,      3.00
8954_8413,   8954.00,   8413.00,      3.00
8954_8414,   8954.00,   8414.00,      3.00
8954_8415,   8954.00,   8415.00,      3.00
8954_8416,   8954.00,   8416.00,      3.00
8954_8417,   8954.00,   8417.00,      3.00
8954_8418,   8954.00,   8418.00,      3.00
8954_8419,   8954.00,   8419.00,      3.00
8954_8420,   8954.00,   8420.00,      3.00
8954_8421,   8954.00,   8421.00,      3.00
8954_8422,   8954.00,   8422.00,      3.00
8954_8423,   8954.00,   8423.00,      3.00
8954_8424,   8954.00,   8424.00,      3.00
8954_8425,   8954.00,   8425.00,      3.00
8954_8426,   8954.00,   8426.00,      3.00
8954_8427,   8954.00,   8427.00,      3.00
8954_8428,   8954.00,   8428.00,      3.00
8954_8429,   8954.00,   8429.00,      3.00
8954_8430,   8954.00,   8430.00,      3.00
8954_8431,   8954.00,   8431.00,      3.00
8954_8432,   8954.00,   8432.00,      3.00
8954_8433,   8954.00,   8433.00,      3.00
8954_8434,   8954.00,   8434.00,      3.00
8954_8435,   8954.00,   8435.00,      3.00
8954_8436,   8954.00,   8436.00,      3.00
8954_8437,   8954.00,   8437.00,      3.00
8954_8438,   8954.00,   8438.00,      3.00
8954_8439,   8954.00,   8439.00,      3.00
8954_8440,   8954.00,   8440.00,      3.00
8954_8441,   8954.00,   8441.00,      3.00
8954_8442,   8954.00,   8442.00,      3.00
8954_8443,   8954.00,   8443.00,      3.00
8954_8444,   8954.00,   8444.00,      3.00
8954_8445,   8954.00,   8445.00,      3.00
8954_8446,   8954.00,   8446.00,      3.00
8954_8447,   8954.00,   8447.00,      3.00
8954_8448,   8954.00,   8448.00,      3.00
8954_8449,   8954.00,   8449.00,      3.00
8954_8450,   8954.00,   8450.00,      3.00
8954_8451,   8954.00,   8451.00,      3.00
8954_8452,   8954.00,   8452.00,      3.00
8954_8453,   8954.00,   8453.00,      3.00
8954_8454,   8954.00,   8454.00,      3.00
8954_8455,   8954.00,   8455.00,      3.00
8954_8456,   8954.00,   8456.00,      3.00
8954_8457,   8954.00,   8457.00,      3.00
8954_8458,   8954.00,   8458.00,      3.00
8954_8459,   8954.00,   8459.00,      3.00
8954_8460,   8954.00,   8460.00,      3.00
8954_8461,   8954.00,   8461.00,      3.00
8954_8462,   8954.00,   8462.00,      3.00
8954_8463,   8954.00,   8463.00,      3.00
8954_8464,   8954.00,   8464.00,      3.00
8954_8465,   8954.00,   8465.00,      3.00
8954_8466,   8954.00,   8466.00,      3.00
8954_8467,   8954.00,   8467.00,      3.00
8954_8468,   8954.00,   8468.00,      3.00
8954_8469,   8954.00,   8469.00,      3.00
8954_8470,   8954.00,   8470.00,      3.00
8954_8471,   8954.00,   8471.00,      3.00
8954_8472,   8954.00,   8472.00,      3.00
8954_8473,   8954.00,   8473.00,      3.00
8954_8474,   8954.00,   8474.00,      3.00
8954_8475,   8954.00,   8475.00,      3.00
8954_8476,   8954.00,   8476.00,      3.00
8954_8479,   8954.00,   8479.00,      3.00
8954_8480,   8954.00,   8480.00,      3.00
8954_8481,   8954.00,   8481.00,      3.00
8954_8482,   8954.00,   8482.00,      3.00
8954_8483,   8954.00,   8483.00,      3.00
8954_8484,   8954.00,   8484.00,      3.00
8954_8485,   8954.00,   8485.00,      3.00
8954_8486,   8954.00,   8486.00,      3.00
8954_8487,   8954.00,   8487.00,      3.00
8954_8488,   8954.00,   8488.00,      3.00
8954_8489,   8954.00,   8489.00,      3.00
8954_8490,   8954.00,   8490.00,      3.00
8954_8491,   8954.00,   8491.00,      3.00
8954_8492,   8954.00,   8492.00,      3.00
8954_8493,   8954.00,   8493.00,      3.00
8954_8494,   8954.00,   8494.00,      3.00
8954_8495,   8954.00,   8495.00,      3.00
8954_8496,   8954.00,   8496.00,      3.00
8954_8497,   8954.00,   8497.00,      3.00
8954_8498,   8954.00,   8498.00,      3.00
8954_8499,   8954.00,   8499.00,      3.00
8954_8500,   8954.00,   8500.00,      3.00
8954_8501,   8954.00,   8501.00,      3.00
8954_8502,   8954.00,   8502.00,      3.00
8954_8503,   8954.00,   8503.00,      3.00
8954_8504,   8954.00,   8504.00,      3.00
8954_8505,   8954.00,   8505.00,      3.00
8954_8506,   8954.00,   8506.00,      3.00
8954_8507,   8954.00,   8507.00,      3.00
8954_8508,   8954.00,   8508.00,      3.00
8954_8509,   8954.00,   8509.00,      3.00
8954_8510,   8954.00,   8510.00,      3.00
8954_8511,   8954.00,   8511.00,      3.00
8954_8512,   8954.00,   8512.00,      3.00
8954_8513,   8954.00,   8513.00,      3.00
8954_8514,   8954.00,   8514.00,      3.00
8954_8515,   8954.00,   8515.00,      3.00
8954_8516,   8954.00,   8516.00,      3.00
8954_8517,   8954.00,   8517.00,      3.00
8954_8518,   8954.00,   8518.00,      3.00
8954_8519,   8954.00,   8519.00,      3.00
8954_8520,   8954.00,   8520.00,      3.00
8954_8521,   8954.00,   8521.00,      3.00
8954_8522,   8954.00,   8522.00,      3.00
8954_8523,   8954.00,   8523.00,      3.00
8954_8524,   8954.00,   8524.00,      3.00
8954_8525,   8954.00,   8525.00,      3.00
8954_8526,   8954.00,   8526.00,      3.00
8954_8527,   8954.00,   8527.00,      3.00
8954_8528,   8954.00,   8528.00,      3.00
8954_8529,   8954.00,   8529.00,      3.00
8954_8530,   8954.00,   8530.00,      3.00
8954_8531,   8954.00,   8531.00,      3.00
8954_8532,   8954.00,   8532.00,      3.00
8954_8533,   8954.00,   8533.00,      3.00
8954_8534,   8954.00,   8534.00,      3.00
8954_8535,   8954.00,   8535.00,      3.00
8954_8536,   8954.00,   8536.00,      3.00
8954_8537,   8954.00,   8537.00,      3.00
8954_8538,   8954.00,   8538.00,      3.00
8954_8539,   8954.00,   8539.00,      3.00
8954_8540,   8954.00,   8540.00,      3.00
8954_8541,   8954.00,   8541.00,      3.00
8954_8542,   8954.00,   8542.00,      3.00
8954_8543,   8954.00,   8543.00,      3.00
8954_8544,   8954.00,   8544.00,      3.00
8954_8545,   8954.00,   8545.00,      3.00
8954_8546,   8954.00,   8546.00,      3.00
8954_8547,   8954.00,   8547.00,      3.00
8954_8548,   8954.00,   8548.00,      3.00
8954_8549,   8954.00,   8549.00,      3.00
8954_8550,   8954.00,   8550.00,      3.00
8954_8551,   8954.00,   8551.00,      3.00
8954_8552,   8954.00,   8552.00,      3.00
8954_8553,   8954.00,   8553.00,      3.00
8954_8554,   8954.00,   8554.00,      3.00
8954_8555,   8954.00,   8555.00,      3.00
8954_8556,   8954.00,   8556.00,      3.00
8954_8557,   8954.00,   8557.00,      3.00
8954_8558,   8954.00,   8558.00,      3.00
8954_8559,   8954.00,   8559.00,      3.00
8954_8560,   8954.00,   8560.00,      3.00
8954_8561,   8954.00,   8561.00,      3.00
8954_8562,   8954.00,   8562.00,      3.00
8954_8563,   8954.00,   8563.00,      3.00
